userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	size
1	1172	ESR1	1.07608289424725	3.63219099637879	7	83	97	2812	2812	997	2	197	205	ESR1 ZR-75-1 (invasive ductal carcinoma) ESR1	ZR-75-1 (invasive ductal carcinoma)	BTO:0003136	ESR1		Array Express	ERP000783_esr1_zr751_MACS_ESR1_MA0112.3.damo.pwm.bed	25666
1	1999	GATA3	1.07608289424725	3.63219099637879	7	83	97	2812	2812	997	2	197	205	GATA3 BE2C GATA3	BE2C	NULL	GATA3		GEO	GSE65664_gata3_be2c_MACS_GATA3_MA0037.3.damo.pwm.bed	20942
1	2004	GATA3	1.07608289424725	3.63219099637879	7	83	97	2812	2812	997	2	197	205	GATA3 thymocytes GATA3	thymocytes	NULL	GATA3		GEO	GSE71751_gata3_thymocyte_MACS_GATA3_MA0037.3.damo.pwm.bed	7129
1	343	CEBPA	1.07109388349983	1.562767992187	32	86	383	825	825	431	22	172	185	CEBPA THP-1 (acute monocytic leukemia) CEBPA	THP-1 (acute monocytic leukemia)	BTO:0001370	CEBPA	Treatment: 0.1 % EtOH for 24 hrs	GTRD	EXP053365_THP-1--acute-monocytic-leukemia-_CEBPA_MACS_CEBPA_MA0102.4.damo.pwm.bed	52528
1	2136	HNF4A	1.07109388349983	1.562767992187	32	86	383	825	825	431	22	172	185	HNF4A liver HNF4A	liver	BTO:0000759	HNF4A		GTRD	EXP039987_liver_HNF4A_MACS_HNF4A_MA0114.4.damo.pwm.bed	36215
1	3870	TFAP2A	1.06990245487493	1.82731152786545	19	88	306	1697	1697	697	11	185	196	TFAP2A MCF7 (Invasive ductal breast carcinoma) TFAP2A	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TFAP2A		GEO	GSE60270_tfap2a_mcf7_MACS_TFAP2A_MA0810.1.damo.pwm.bed	8794
1	3888	TFAP2C	1.0613724590481	1.35867820913726	75	89	602	28	602	240	62	129	145	TFAP2C UCLA1 hESCs TFAP2C	UCLA1 hESCs	NULL	TFAP2C	PasNumber: p33; Treatment: 5 days in 5iLAF;	GTRD	EXP047537_UCLA1-hESCs_TFAP2C_MACS_TFAP2C_MA0524.2.damo.pwm.bed	71372
1	3890	TFAP2C	1.05872314772365	1.35611433656068	76	90	603	26	603	240	63	128	144	TFAP2C UCLA1 hESCs TFAP2C	UCLA1 hESCs	NULL	TFAP2C	PasNumber: p33; Treatment: 5 days in 5iLAF;	GTRD	EXP047537_UCLA1-hESCs_TFAP2C_MACS_TFAP2C_MA0815.1.damo.pwm.bed	73524
1	841	CTCF	1.02711022966847	1.59985408753588	27	91	377	1135	1135	534	18	177	189	CTCF THP-1 (acute monocytic leukemia) CTCF	THP-1 (acute monocytic leukemia)	BTO:0001370	CTCF	Treatment: dexamethasone 6hr	GTRD	EXP047812_THP-1--acute-monocytic-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	36132
1	2134	HNF4A	1.02479780327808	1.42947854341646	46	92	519	349	519	320	35	158	172	HNF4A liver HNF4A	liver	BTO:0000759	HNF4A		GTRD	EXP039657_liver_HNF4A_MACS_HNF4A_MA0114.4.damo.pwm.bed	52373
1	1212	ESR1	1.02066129234288	2.29812220331469	11	93	169	2332	2332	865	5	193	202	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	E2 treatment	GTRD	EXP036168_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	18212
1	1374	ESR1	1.02066129234288	2.29812220331469	11	93	169	2332	2332	865	5	193	202	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Treatment: vehicle (0.01% EtOH) for 30 mins Genotype: wildtype-ER	GTRD	EXP053341_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	15436
1	1964	GATA3	1.02066129234288	2.29812220331469	11	93	169	2332	2332	865	5	193	202	GATA3 MDA-MB-231 (breast adenocarcinoma) GATA3	MDA-MB-231 (breast adenocarcinoma)	BTO:0000815	GATA3		GTRD	EXP035434_MDA-MB-231--breast-adenocarcinoma-_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	17713
1	1977	GATA3	1.02066129234288	2.29812220331469	11	93	169	2332	2332	865	5	193	202	GATA3 BE2C GATA3	BE2C	NULL	GATA3	Treatment: untreated	GTRD	EXP049487_BE2C_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	22831
1	961	CTCF	1.0171509383507	1.36565198247456	63	97	568	103	568	256	51	141	156	CTCF CTCF	NA	NA	CTCF	NA	GEO	GSE50893_ctcf_gm2610_MACS_CTCF_MA0139.1.damo.pwm.bed	66631
1	308	CEBPA	1.01367998839394	1.71025199235988	21	98	340	1535	1535	658	13	183	194	CEBPA U937 (adult acute monocytic leukemia) CEBPA	U937 (adult acute monocytic leukemia)	BTO:0001412	CEBPA		Array Express	ERP008568_cebpa_u937_MACS_CEBPA_MA0102.4.damo.pwm.bed	26296
1	370	CEBPB	1.01367998839394	1.71025199235988	21	98	340	1535	1535	658	13	183	194	CEBPB monocyte-derived macrophages CEBPB	monocyte-derived macrophages	NULL	CEBPB	none	GTRD	EXP038589_monocyte-derived-macrophages_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	23918
1	250	ATF3	1.00962873717937	1.57241806028785	28	100	382	1068	1068	517	19	176	188	ATF3 liver ATF3	liver	BTO:0000759	ATF3		ENCODE	ENCSR205FOW_liver_ATF3_MACS_ATF3_MA0605.2.damo.pwm.bed	15186
1	2750	MEIS2	1.00535111165111	1.47563098780825	37	101	476	607	607	395	27	167	180	MEIS2 K562 (myelogenous leukemia) MEIS2	K562 (myelogenous leukemia)	NULL	MEIS2	NA	ENCODE	ENCSR851BNE_K562_MEIS2_MACS_MEIS2_MA0774.1.damo.pwm.bed	41488
1	4144	YY1	0.997185177442206	1.86952304951257	16	102	293	1909	1909	768	9	188	198	YY1 lymphoblastoid cells YY1	lymphoblastoid cells	NULL	YY1		GTRD	EXP038614_lymphoblastoid-cells_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	4138
1	3223	PBX2	0.995349430036488	1.34404204378169	69	103	613	47	613	254	57	135	150	PBX2 PBX2	NA	NA	PBX2	NA	NA	ENCSR979UVS_K562_PBX2_MACS_PBX2_MA1113.2.damo.pwm.bed	110496
1	665	CTCF	0.990048247145561	1.66433845707938	22	104	359	1459	1459	641	14	182	193	CTCF HCT-116 (colon carcinoma) CTCF	HCT-116 (colon carcinoma)	BTO:0001109	CTCF		GTRD	EXP038269_HCT-116--colon-carcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	27713
1	1983	GATA3	0.981761983811246	5.15832154979442	5	105	85	3053	3053	1080	1	199	206	GATA3 T47D (invasive ductal carcinoma) GATA3	T47D (invasive ductal carcinoma)	BTO:0001248	GATA3	Passsage: <10	GTRD	EXP049905_T47D--invasive-ductal-carcinoma-_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	4076
1	2727	MEF2B	0.981761983811246	5.15832154979442	5	105	85	3053	3053	1080	1	199	206	MEF2B SU-DHL-10 (diffuse large B-cell lymphoma) MEF2B	SU-DHL-10 (diffuse large B-cell lymphoma)	NULL	MEF2B	Genotype: wiltype MEF2B	GTRD	EXP048299_SU-DHL-10--diffuse-large-B-cell-lymphoma-_MEF2B_MACS_MEF2B_MA0660.1.damo.pwm.bed	9686
1	3565	SMAD3	0.981761983811246	5.15832154979442	5	105	85	3053	3053	1080	1	199	206	SMAD3 HMLE-Twist-ER (breast cancer) SMAD3	HMLE-Twist-ER (breast cancer)	NULL	SMAD3	Treatment: no CellType: Immortalized human mammary epithelial cells	GTRD	EXP047889_HMLE-Twist-ER--breast-cancer-_SMAD3_MACS_SMAD3_MA1622.1.damo.pwm.bed	2374
1	4029	TP63	0.981761983811246	5.15832154979442	5	105	85	3053	3053	1080	1	199	206	TP63 neonatal keratinocytes TP63	neonatal keratinocytes	NULL	TP63		GTRD	EXP031101_neonatal-keratinocytes_TP63_MACS_TP63_MA0525.2.damo.pwm.bed	6993
1	320	CEBPA	0.978668270885392	1.52551142118185	30	109	450	937	937	499	21	174	186	CEBPA MV-4-11 (Childhood acute monocytic leukemia) CEBPA	MV-4-11 (Childhood acute monocytic leukemia)	BTO:0004479	CEBPA		GTRD	EXP037965_MV4-11--childhood-acute-monocytic-leukemia-_CEBPA_MACS_CEBPA_MA0102.4.damo.pwm.bed	39886
1	856	CTCF	0.978668270885392	1.52551142118185	30	109	450	937	937	499	21	174	186	CTCF HeLa S3 (cervical adenocarcinoma) CTCF	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	CTCF	treatment: no block with TSA CellPopulation:unsynchronized	GTRD	EXP048091_HeLa-S3--cervical-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	45753
1	3286	PPARG	0.978668270885392	1.52551142118185	30	109	450	937	937	499	21	174	186	PPARG subcutaneous white adipose tissue PPARG	subcutaneous white adipose tissue	NULL	PPARG		GTRD	EXP034422_subcutaneous-white-adipose-tissue_PPARG_MACS_PPARG_MA0065.2.damo.pwm.bed	9670
1	1318	ESR1	0.97668662125003	2.76907346604493	8	112	134	2697	2697	981	3	196	204	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Treatment: 500 nM AZD201 2 hr; Passage: p19;	GTRD	EXP047701_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	16665
1	2731	MEF2B	0.97668662125003	2.76907346604493	8	112	134	2697	2697	981	3	196	204	MEF2B HEK293-A MEF2B	HEK293-A	NULL	MEF2B	Genotype: wildtype MEF2B-V5;	GTRD	EXP055127_HEK293-A_MEF2B_MACS_MEF2B_MA0660.1.damo.pwm.bed	6120
1	319	CEBPA	0.974990936060468	1.43773648252761	40	114	500	502	502	372	30	164	177	CEBPA MV-4-11 (Childhood acute monocytic leukemia) CEBPA	MV-4-11 (Childhood acute monocytic leukemia)	BTO:0004479	CEBPA		GTRD	EXP037965_MV4-11--childhood-acute-monocytic-leukemia-_CEBPA_MACS_CEBPA_MA0019.1.damo.pwm.bed	46332
1	1247	ESR1	0.968791132157444	1.62459441756108	23	115	373	1391	1391	626	15	181	192	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	10min E2	GTRD	EXP038337_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	40458
1	4134	YY1	0.967934729844855	2.09008919728278	12	116	184	2233	2233	844	6	192	201	YY1 lymphoblastoid cells YY1	lymphoblastoid cells	NULL	YY1		GTRD	EXP038604_lymphoblastoid-cells_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	2589
1	4145	YY1	0.967934729844855	2.09008919728278	12	116	184	2233	2233	844	6	192	201	YY1 lymphoblastoid cells YY1	lymphoblastoid cells	NULL	YY1		GTRD	EXP038615_lymphoblastoid-cells_YY1_MACS_YY1_MA0095.2.damo.pwm.bed	2073
1	2710	MAX	0.961517144035801	1.36112267384985	56	118	573	192	573	294	45	148	162	MAX MKL-1 (Merkel cell carcinoma) MAX	MKL-1 (Merkel cell carcinoma)	NULL	MAX	Treatment: no treatment Markel Cell: positive	GTRD	EXP048813_MKL-1--Merkel-cell-carcinoma-_MAX_MACS_MAX_MA0059.1.damo.pwm.bed	53512
1	955	CTCF	0.957566007726482	1.41660612470439	42	119	528	454	528	367	32	162	175	CTCF CTCF	NA	NA	CTCF	NA	GEO	GSE50893_ctcf_gm19193_MACS_CTCF_MA0139.1.damo.pwm.bed	46307
1	4051	TP63	0.940211155325588	1.47009745666979	33	120	481	778	778	460	24	171	183	TP63 keratinocytes TP63	keratinocytes	NULL	TP63	D2	GEO	GSE59824_tp63_keratinocyte-d2_MACS_TP63_MA0525.2.damo.pwm.bed	44767
1	1230	ESR1	0.937188602583326	1.72206898303262	18	121	338	1785	1785	748	11	186	196	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	TNFa for 45m	GTRD	EXP036983_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	22345
1	3869	TFAP2A	0.937188602583326	1.72206898303262	18	121	338	1785	1785	748	11	186	196	TFAP2A MCF7 (Invasive ductal breast carcinoma) TFAP2A	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TFAP2A		GEO	GSE60270_tfap2a_mcf7_MACS_TFAP2A_MA0003.4.damo.pwm.bed	8755
1	993	CTCFL	0.936168624083789	1.33458786875773	62	123	621	118	621	287	51	142	156	CTCFL OVCAR8 (high grade ovarian serous adenocarcinoma) CTCFL	OVCAR8 (high grade ovarian serous adenocarcinoma)	BTO:0003054	CTCFL	NA	GEO	GSE70764_ctcfl_ovcar8_MACS_CTCFL_MA1102.2.damo.pwm.bed	27711
1	346	CEBPA	0.934859614220345	1.3897057544472	45	124	551	383	551	353	35	159	172	CEBPA Kasumi-1 (acute myeloblastic leukemia) CEBPA	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	CEBPA		GTRD	EXP058118_Kasumi-1--acute-myeloblastic-leukemia-_CEBPA_MACS_CEBPA_MA0019.1.damo.pwm.bed	63304
1	945	CTCF	0.934859614220345	1.3897057544472	45	124	551	383	551	353	35	159	172	CTCF CTCF	NA	NA	CTCF	NA	GEO	GSE50893_ctcf_gm10847_MACS_CTCF_MA0139.1.damo.pwm.bed	42527
1	3916	TFAP2C	0.932624020485571	1.33088996490559	63	126	630	103	630	286	52	141	155	TFAP2C MCF7 (Invasive ductal breast carcinoma) TFAP2C	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	TFAP2C	E2	GEO	GSE23852_tfap2c_mcf7-e2_MACS_TFAP2C_MA0814.2.damo.pwm.bed	39682
1	313	CEBPA	0.932088122625864	1.55926372701808	25	127	388	1262	1262	592	17	179	190	CEBPA U937 (adult acute monocytic leukemia) CEBPA	U937 (adult acute monocytic leukemia)	BTO:0001412	CEBPA	dmso	GTRD	EXP000947_U937--adult-acute-monocytic-leukemia-_CEBPA_MACS_CEBPA_MA0019.1.damo.pwm.bed	41983
1	481	CTCF	0.932088122625864	1.55926372701808	25	127	388	1262	1262	592	17	179	190	CTCF lung CTCF	lung	BTO:0000763	CTCF		ENCODE	ENCSR000DMH_lung_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	24478
1	915	CTCF	0.918729312124877	1.44044413069156	35	129	499	691	691	440	26	169	181	CTCF GM18526 (B – cells Lymphoblastoid Cell Lines) CTCF	GM18526 (B – cells Lymphoblastoid Cell Lines)	NULL	CTCF		GTRD	EXP054525_GM18526--B-–-cells-Lymphoblastoid-Cell-Lines-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	42615
1	188	AR	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	AR prostate AR	prostate	NULL	AR		GEO	GSE65478_AR_prostate-res_MACS_AR_MA0007.3.damo.pwm.bed	2708
1	608	CTCF	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	CTCF CD34+ hematopoietic stem cells-derived proerythroblasts CTCF	CD34+ hematopoietic stem cells-derived proerythroblasts	NULL	CTCF	2-trimester fetal liver	GTRD	EXP031445_CD34--hematopoietic-stem-cells-derived-proerythroblasts_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	2336
1	1699	FOXA1	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	FOXA1 A1A3(breast cancer cells) FOXA1	A1A3(breast cancer cells)	NULL	FOXA1	Treatment: 1hr Dex, Doxycycline 72 hr CellLine: A1A3 from T47D cell line Genotype: Brg1 knockdown	GTRD	EXP048407_A1A3-breast-cancer-cells-_FOXA1_MACS_FOXA1_MA0148.4.damo.pwm.bed	5294
1	1849	FOXJ2	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	FOXJ2 K562 (myelogenous leukemia) FOXJ2	K562 (myelogenous leukemia)	NULL	FOXJ2	NA	ENCODE	ENCSR847LBF_K562_FOXJ2_MACS_FOXJ2_MA0614.1.damo.pwm.bed	1009
1	1923	GATA1	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	GATA1 K562 (myelogenous leukemia) GATA1	K562 (myelogenous leukemia)	NULL	GATA1	MYO1D Hub KO	GTRD	EXP040811_K562--myelogenous-leukemia-_GATA1_MACS_GATA1_MA0140.2.damo.pwm.bed	5256
1	1984	GATA3	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	GATA3 T47D (invasive ductal carcinoma) GATA3	T47D (invasive ductal carcinoma)	BTO:0001248	GATA3	Passsage: <10 Genotype: wt/R330fs mutant with CRISPR	GTRD	EXP049906_T47D--invasive-ductal-carcinoma-_GATA3_MACS_GATA3_MA0037.3.damo.pwm.bed	2260
1	1990	GATA3	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	GATA3 Jurkat (T-cells) GATA3	Jurkat (T-cells)	BTO:0000661	GATA3		GEO	GSE29180_gata3_jurkat_MACS_GATA3_MA0037.3.damo.pwm.bed	4035
1	3059	NR2F1	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	NR2F1 H9-derived neural crest cells NR2F1	H9-derived neural crest cells	NULL	NR2F1	NA	GTRD	EXP030994_H9-derived-neural-crest-cells_NR2F1_MACS_NR2F1_MA0017.2.damo.pwm.bed	3183
1	3298	PPARG	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	PPARG THP-1 (acute monocytic leukemia) PPARG	THP-1 (acute monocytic leukemia)	BTO:0001370	PPARG	DIFF	GEO	GSE25426_pparg_thp1-diff_MACS_PPARG_MA0066.1.damo.pwm.bed	565
1	3321	RARG	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	RARG RWPE1 (prostate epithelial cells) RARG	RWPE1 (prostate epithelial cells)	BTO:0003709	RARG	Treatment: 10 uM CD437 for 2 hr Gender: male Source: non-malignant prostate cell line infected with BAC-RARG-EGFP	GTRD	EXP048636_RWPE1--prostate-epithelial-cells-_RARG_MACS_RARG_MA1553.1.damo.pwm.bed	809
1	3562	SMAD2	0.915871411817411	Inf	3	130	1	3316	3316	1150	0	201	207	SMAD2 endoderm SMAD2	endoderm	NA	SMAD2	NA	GEO	GSE29422_smad2_endoderm_MACS_SMAD2_MA0513.1.damo.pwm.bed	5064
1	3799	TCF4	0.915559184249971	1.36736358860319	48	141	561	317	561	340	38	156	169	TCF4 SU-DHL-2 (anaplastic large cell lymphoma) TCF4	SU-DHL-2 (anaplastic large cell lymphoma)	NULL	TCF4	Treatment: 60 ng/ml Tetracyclin for 24 hrs; Genotype: inducible TCF4 expression;	GTRD	EXP058276_SU-DHL-2--anaplastic-large-cell-lymphoma-_TCF4_MACS_TCF4_MA0830.2.damo.pwm.bed	216932
1	387	CEBPB	0.912681555260464	1.66684697936965	19	142	357	1697	1697	732	12	185	195	CEBPB THP-1 (acute monocytic leukemia) CEBPB	THP-1 (acute monocytic leukemia)	BTO:0001370	CEBPB	Treatment: untreated, eGFP(EP mRNA)	GTRD	EXP047813_THP-1--acute-monocytic-leukemia-_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	24461
1	1250	ESR1	0.912681555260464	1.66684697936965	19	142	357	1697	1697	732	12	185	195	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	80min E2	GTRD	EXP038340_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	37461
1	361	CEBPB	0.912263199498502	1.30952118033451	70	144	667	42	667	284	59	134	148	CEBPB IMR90 (lung fibroblasts) CEBPB	IMR90 (lung fibroblasts)	NULL	CEBPB		ENCODE	ENCSR000EFM_IMR-90_CEBPB_MACS_CEBPB_MA0466.2.damo.pwm.bed	167175
1	2056	GLIS3	0.909772071584459	1.36075040536887	49	145	574	299	574	339	39	155	168	GLIS3 H9 GLIS3	H9	NULL	GLIS3	Genotype: inducible Glis3 expression Treatment: with Doxycycline , 12 hrs Source: G3- human embryonic stem cells	GTRD	EXP052996_H9_GLIS3_MACS_GLIS3_MA0737.1.damo.pwm.bed	37175
1	1182	ESR1	0.906822855453393	2.33768619226357	9	146	166	2564	2564	959	4	195	203	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	Estrogen	GTRD	EXP000559_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	8205
1	3700	SREBF1	0.906822855453393	2.33768619226357	9	146	166	2564	2564	959	4	195	203	SREBF1 MCF7 (Invasive ductal breast carcinoma) SREBF1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	SREBF1		ENCODE	ENCSR197DJH_MCF-7_SREBF1_MACS_SREBF1_MA0595.1.damo.pwm.bed	4411
1	3709	SRF	0.906822855453393	2.33768619226357	9	146	166	2564	2564	959	4	195	203	SRF HCT-116 (colon carcinoma) SRF	HCT-116 (colon carcinoma)	BTO:0001109	SRF		ENCODE	ENCSR000BSC_HCT116_SRF_MACS_SRF_MA0083.3.damo.pwm.bed	4979
1	3196	OTX2	0.901511273982468	1.50784755876398	27	149	462	1135	1135	582	19	177	188	OTX2 HUES64 (embryonic stem cells) OTX2	HUES64 (embryonic stem cells)	NULL	OTX2		GTRD	EXP036799_HUES64--embryonic-stem-cells-_OTX2_MACS_OTX2_MA0712.2.damo.pwm.bed	20866
1	491	CTCF	0.899893606531549	1.41517048221879	37	150	534	607	607	430	28	167	179	CTCF spleen CTCF	spleen	BTO:0001281	CTCF		ENCODE	ENCSR000DNI_spleen_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	30745
1	3889	TFAP2C	0.896868428916867	1.29270842855334	78	151	689	21	689	287	67	126	140	TFAP2C UCLA1 hESCs TFAP2C	UCLA1 hESCs	NULL	TFAP2C	PasNumber: p33; Treatment: 5 days in 5iLAF;	GTRD	EXP047537_UCLA1-hESCs_TFAP2C_MACS_TFAP2C_MA0814.2.damo.pwm.bed	73500
1	573	CTCF	0.894087608498339	1.34300548860715	52	152	614	244	614	337	42	152	165	CTCF HeLa S3 (cervical adenocarcinoma) CTCF	HeLa S3 (cervical adenocarcinoma)	BTO:0000568	CTCF	NULL	GTRD	EXP000597_HeLa-S3--cervical-adenocarcinoma-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	80090
1	1938	GATA2	0.889787655546867	1.83022965202018	14	153	303	2073	2073	843	8	190	199	GATA2 CD34+ hematopoietic stem cells GATA2	CD34+ hematopoietic stem cells	NULL	GATA2		GTRD	EXP031975_CD34--hematopoietic-stem-cells_GATA2_MACS_GATA2_MA0036.3.damo.pwm.bed	15505
1	1955	GATA2	0.889787655546867	1.83022965202018	14	153	303	2073	2073	843	8	190	199	GATA2 LNCaP (prostate carcinoma) GATA2	LNCaP (prostate carcinoma)	BTO:0001321	GATA2	FBS	GEO	GSE69043_gata2_lncap-fbs_MACS_GATA2_MA0036.3.damo.pwm.bed	27170
1	327	CEBPA	0.888061958371865	1.48605486116108	28	155	470	1068	1068	564	20	176	187	CEBPA Kasumi-1 (acute myeloblastic leukemia) CEBPA	Kasumi-1 (acute myeloblastic leukemia)	BTO:0004136	CEBPA	Treatment: estradiol; Genotype: inducible version of CEBPA (C/EBPalpha-ER);	GTRD	EXP047677_Kasumi-1--acute-myeloblastic-leukemia-_CEBPA_MACS_CEBPA_MA0019.1.damo.pwm.bed	31193
1	865	CTCF	0.888061958371865	1.48605486116108	28	155	470	1068	1068	564	20	176	187	CTCF ID00014 (lymphoblastoid cell, DiGeorge syndrome) CTCF	ID00014 (lymphoblastoid cell, DiGeorge syndrome)	NULL	CTCF	Genotype: 22q11 deletion Cell type: lymphoblastoid cell Age: 34	GTRD	EXP048875_ID00014--lymphoblastoid-cell--DiGeorge-syndrome-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	39999
1	891	CTCF	0.876537037639107	1.32340688580701	56	157	632	192	632	327	46	148	161	CTCF TTC-1240 (Rhabdoid tumor of the kidney) CTCF	TTC-1240 (Rhabdoid tumor of the kidney)	NULL	CTCF	Treatment: lentivirally infected with empty vector control	GTRD	EXP053111_TTC-1240--Rhabdoid-tumor-of-the-kidney-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	69124
1	3509	RXRA	0.87565201135733	1.46637620458518	29	158	484	1013	1013	552	21	175	186	RXRA HepG2 (hepatoblastoma) RXRA	HepG2 (hepatoblastoma)	BTO:0000599	RXRA		ENCODE	ENCSR000BHU_HepG2_RXRA_MACS_RXRA_MA0512.2.damo.pwm.bed	19422
1	4069	USF1	0.87565201135733	1.46637620458518	29	158	484	1013	1013	552	21	175	186	USF1 HepG2 (hepatoblastoma) USF1	HepG2 (hepatoblastoma)	BTO:0000599	USF1		ENCODE	ENCSR000BGM_HepG2_USF1_MACS_USF1_MA0093.3.damo.pwm.bed	21469
1	817	CTCF	0.871605929619939	1.58020148700188	21	160	379	1535	1535	691	14	183	193	CTCF THP-1 (acute monocytic leukemia) CTCF	THP-1 (acute monocytic leukemia)	BTO:0001370	CTCF	Treatment: IFNb treated 6hr, IAV NS1(EP mRNA)	GTRD	EXP047762_THP-1--acute-monocytic-leukemia-_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	26399
1	3206	OTX2	0.871605929619939	1.58020148700188	21	160	379	1535	1535	691	14	183	193	OTX2 D341 Med (medulloblastoma) OTX2	D341 Med (medulloblastoma)	NULL	OTX2	CRISPR.OTX2.4	GTRD	EXP038205_D341-Med--medulloblastoma-_OTX2_MACS_OTX2_MA0712.2.damo.pwm.bed	43257
1	2644	KLF5	0.868986635998176	1.31503351915147	58	162	657	154	657	324	48	146	159	KLF5 HEK293T (embryonic kidney) KLF5	HEK293T (embryonic kidney)	BTO:0002181	KLF5	Treatment: Over-expressing KLF5 WT	GTRD	EXP049096_HEK293T--embryonic-kidney-_KLF5_MACS_KLF5_MA0599.1.damo.pwm.bed	20113
1	468	CTCF	0.864167792837803	1.44852401287431	30	163	494	937	937	531	22	174	185	CTCF GM13977 (female B-cells) CTCF	GM13977 (female B-cells)	NULL	CTCF		ENCODE	ENCSR000DLB_GM13977_CTCF_MACS_CTCF_MA0139.1.damo.pwm.bed	34287
1	1114	EOMES	0.862042543006699	3.09827439620751	6	164	106	2948	2948	1070	2	198	205	EOMES HUES64 (embryonic stem cells) EOMES	HUES64 (embryonic stem cells)	NULL	EOMES	NA	GTRD	EXP036786_HUES64--embryonic-stem-cells-_EOMES_MACS_EOMES_MA0800.1.damo.pwm.bed	12216
1	1214	ESR1	0.862042543006699	3.09827439620751	6	164	106	2948	2948	1070	2	198	205	ESR1 MCF7 (Invasive ductal breast carcinoma) ESR1	MCF7 (Invasive ductal breast carcinoma)	BTO:0000093	ESR1	E2 treatment	GTRD	EXP036170_MCF7--Invasive-ductal-breast-carcinoma-_ESR1_MACS_ESR1_MA0112.3.damo.pwm.bed	15658
